NomeProduto,Categoria,Preco,SexoCliente,Tamanho,EstacaoAno,CorProduto
JaquetaCouro,Jaquetas,129,F,44,Primavera,Azul
BermudaMoletom,Bermudas,138,F,38,Inverno,Vermelho
JaquetaCouro,Jaquetas,323,F,38,Outono,Preto
JaquetaCouro,Jaquetas,311,M,42,Inverno,Preto
BermudaMoletom,Bermudas,123,F,44,Inverno,Rosa
BermudaMoletom,Bermudas,302,M,42,Inverno,Azul
JaquetaCouro,Jaquetas,143,F,40,Outono,Azul
BermudaMoletom,Bermudas,170,M,38,Outono,Vermelho
BermudaMoletom,Bermudas,204,M,42,Outono,Verde
BlusaRegata,Blusas,325,M,44,Primavera,Preto
JaquetaCouro,Jaquetas,276,M,44,Primavera,Amarelo
JaquetaCouro,Jaquetas,153,M,44,Verão,Vermelho
BlusaRegata,Blusas,159,M,40,Inverno,Verde
TênisEsportivo,Sapatos,109,F,44,Inverno,Rosa
BermudaMoletom,Bermudas,101,M,38,Verão,Branco
JaquetaCouro,Jaquetas,288,F,44,Verão,Marrom
JaquetaCouro,Jaquetas,166,M,40,Primavera,Vermelho
BotasWinter,Sapatos,264,M,44,Primavera,Verde
BotasWinter,Sapatos,128,F,38,Primavera,Vermelho
BlusaRegata,Blusas,277,F,42,Outono,Verde
JaquetaCouro,Jaquetas,246,M,38,Primavera,Branco
JaquetaCouro,Jaquetas,334,M,40,Primavera,Verde
JaquetaCouro,Jaquetas,131,M,42,Outono,Marrom
BlusaRegata,Blusas,256,M,38,Inverno,Rosa
TênisEsportivo,Sapatos,295,F,42,Inverno,Rosa
BermudaMoletom,Bermudas,306,F,42,Verão,Preto
BotasWinter,Sapatos,384,F,38,Inverno,Preto
JaquetaCouro,Jaquetas,153,M,40,Primavera,Amarelo
BotasWinter,Sapatos,154,M,38,Inverno,Azul
JaquetaCouro,Jaquetas,295,M,40,Outono,Verde
BermudaMoletom,Bermudas,305,M,42,Outono,Rosa
BermudaMoletom,Bermudas,233,M,38,Outono,Branco
TênisEsportivo,Sapatos,368,M,40,Inverno,Verde
TênisEsportivo,Sapatos,186,F,42,Outono,Rosa
BotasWinter,Sapatos,146,M,44,Primavera,Vermelho
JaquetaCouro,Jaquetas,229,F,42,Outono,Preto
TênisEsportivo,Sapatos,243,F,40,Inverno,Verde
BlusaRegata,Blusas,202,F,40,Primavera,Verde
JaquetaCouro,Jaquetas,122,F,44,Inverno,Vermelho
BermudaMoletom,Bermudas,118,F,40,Inverno,Vermelho
BlusaRegata,Blusas,357,M,38,Outono,Vermelho
JaquetaCouro,Jaquetas,203,M,44,Primavera,Amarelo
BlusaRegata,Blusas,167,F,42,Outono,Rosa
TênisEsportivo,Sapatos,359,F,44,Inverno,Preto
SapatoSocial,Sapatos,231,M,42,Outono,Marrom
BlusaRegata,Blusas,365,F,44,Inverno,Branco
BermudaMoletom,Bermudas,278,F,38,Primavera,Azul
BermudaMoletom,Bermudas,165,F,42,Primavera,Vermelho
BlusaRegata,Blusas,292,F,40,Verão,Marrom
BlusaRegata,Blusas,354,F,40,Verão,Vermelho
BlusaRegata,Blusas,231,F,42,Primavera,Rosa
BermudaMoletom,Bermudas,311,M,42,Outono,Azul
BermudaMoletom,Bermudas,359,F,42,Verão,Vermelho
JaquetaCouro,Jaquetas,209,F,40,Primavera,Branco
TênisEsportivo,Sapatos,265,F,42,Inverno,Verde
BermudaMoletom,Bermudas,146,F,40,Primavera,Rosa
JaquetaCouro,Jaquetas,261,M,40,Verão,Amarelo
BermudaMoletom,Bermudas,188,F,40,Verão,Marrom
BlusaRegata,Blusas,171,F,44,Inverno,Verde
JaquetaCouro,Jaquetas,292,M,38,Inverno,Branco
BermudaMoletom,Bermudas,343,M,40,Verão,Azul
JaquetaCouro,Jaquetas,129,M,42,Verão,Amarelo
JaquetaCouro,Jaquetas,240,F,38,Inverno,Vermelho
BlusaRegata,Blusas,361,M,44,Outono,Marrom
SapatoSocial,Sapatos,114,M,42,Inverno,Preto
JaquetaCouro,Jaquetas,176,F,40,Verão,Marrom
BlusaRegata,Blusas,224,M,42,Outono,Marrom
TênisEsportivo,Sapatos,346,F,42,Outono,Verde
TênisEsportivo,Sapatos,325,F,40,Inverno,Verde
JaquetaCouro,Jaquetas,341,M,42,Outono,Marrom
BotasWinter,Sapatos,257,F,44,Inverno,Amarelo
JaquetaCouro,Jaquetas,236,F,38,Primavera,Verde
BlusaRegata,Blusas,213,F,42,Inverno,Verde
JaquetaCouro,Jaquetas,172,F,38,Outono,Amarelo
BermudaMoletom,Bermudas,310,M,42,Primavera,Vermelho
BlusaRegata,Blusas,355,M,44,Outono,Azul
JaquetaCouro,Jaquetas,166,F,40,Primavera,Vermelho
BlusaRegata,Blusas,186,M,42,Outono,Marrom
TênisEsportivo,Sapatos,398,F,44,Verão,Vermelho
BlusaRegata,Blusas,231,F,42,Outono,Vermelho
BermudaMoletom,Bermudas,329,F,42,Primavera,Rosa
BermudaMoletom,Bermudas,191,M,42,Outono,Verde
BlusaRegata,Blusas,185,M,42,Inverno,Azul
BlusaRegata,Blusas,144,F,40,Verão,Marrom
BermudaMoletom,Bermudas,297,M,38,Inverno,Azul
SapatoSocial,Sapatos,114,M,42,Outono,Rosa
BermudaMoletom,Bermudas,176,M,42,Primavera,Preto
JaquetaCouro,Jaquetas,324,F,38,Outono,Vermelho
SapatoSocial,Sapatos,336,F,42,Outono,Verde
BlusaRegata,Blusas,209,F,40,Primavera,Vermelho
TênisEsportivo,Sapatos,234,F,38,Primavera,Preto
BlusaRegata,Blusas,303,F,44,Inverno,Amarelo
BlusaRegata,Blusas,162,M,38,Outono,Verde
BlusaRegata,Blusas,294,F,38,Verão,Vermelho
BermudaMoletom,Bermudas,340,M,40,Verão,Branco
JaquetaCouro,Jaquetas,311,M,44,Verão,Vermelho
BlusaRegata,Blusas,372,F,42,Verão,Preto
TênisEsportivo,Sapatos,274,M,40,Outono,Preto
SapatoSocial,Sapatos,215,F,38,Inverno,Marrom
JaquetaCouro,Jaquetas,164,M,40,Verão,Rosa
BlusaRegata,Blusas,215,F,42,Verão,Verde
BlusaRegata,Blusas,211,M,42,Verão,Amarelo
JaquetaCouro,Jaquetas,212,M,42,Outono,Amarelo
SapatoSocial,Sapatos,294,F,44,Outono,Verde
BlusaRegata,Blusas,386,F,42,Inverno,Azul
TênisEsportivo,Sapatos,152,F,40,Inverno,Azul
BermudaMoletom,Bermudas,361,M,42,Primavera,Azul
BermudaMoletom,Bermudas,216,F,38,Outono,Branco
BermudaMoletom,Bermudas,340,M,42,Outono,Branco
JaquetaCouro,Jaquetas,172,M,42,Verão,Verde
TênisEsportivo,Sapatos,389,F,40,Verão,Branco
BermudaMoletom,Bermudas,295,M,38,Primavera,Rosa
BlusaRegata,Blusas,111,M,38,Outono,Azul
BermudaMoletom,Bermudas,364,F,44,Verão,Preto
BermudaMoletom,Bermudas,265,M,44,Verão,Verde
BermudaMoletom,Bermudas,314,M,42,Outono,Amarelo
BermudaMoletom,Bermudas,228,F,40,Primavera,Verde
JaquetaCouro,Jaquetas,102,F,44,Inverno,Verde
BermudaMoletom,Bermudas,102,M,38,Verão,Verde
BermudaMoletom,Bermudas,333,M,40,Outono,Preto
JaquetaCouro,Jaquetas,150,M,44,Inverno,Amarelo
BotasWinter,Sapatos,380,M,40,Verão,Amarelo
JaquetaCouro,Jaquetas,325,M,42,Outono,Preto
JaquetaCouro,Jaquetas,123,F,38,Verão,Vermelho
JaquetaCouro,Jaquetas,279,M,44,Inverno,Azul
JaquetaCouro,Jaquetas,345,F,38,Primavera,Branco
BermudaMoletom,Bermudas,281,M,40,Verão,Verde
BotasWinter,Sapatos,367,M,44,Verão,Branco
JaquetaCouro,Jaquetas,197,F,40,Inverno,Marrom
JaquetaCouro,Jaquetas,178,M,42,Primavera,Amarelo
JaquetaCouro,Jaquetas,245,M,40,Inverno,Azul
BlusaRegata,Blusas,115,F,40,Inverno,Vermelho
BermudaMoletom,Bermudas,121,M,38,Primavera,Marrom
JaquetaCouro,Jaquetas,215,M,44,Outono,Preto
BermudaMoletom,Bermudas,341,F,40,Verão,Marrom
JaquetaCouro,Jaquetas,212,M,42,Inverno,Branco
SapatoSocial,Sapatos,399,M,40,Verão,Branco
BlusaRegata,Blusas,387,M,42,Primavera,Verde
BermudaMoletom,Bermudas,224,F,42,Primavera,Azul
BlusaRegata,Blusas,323,M,38,Verão,Branco
TênisEsportivo,Sapatos,283,M,44,Primavera,Verde
BermudaMoletom,Bermudas,119,F,44,Inverno,Azul
JaquetaCouro,Jaquetas,327,F,44,Primavera,Rosa
JaquetaCouro,Jaquetas,342,M,44,Primavera,Marrom
JaquetaCouro,Jaquetas,220,F,44,Outono,Rosa
BlusaRegata,Blusas,220,M,40,Primavera,Marrom
BermudaMoletom,Bermudas,387,M,38,Outono,Marrom
BlusaRegata,Blusas,360,F,42,Primavera,Verde
TênisEsportivo,Sapatos,181,F,38,Verão,Rosa
BotasWinter,Sapatos,352,M,40,Verão,Azul
BermudaMoletom,Bermudas,175,F,40,Verão,Vermelho
JaquetaCouro,Jaquetas,138,F,44,Primavera,Marrom
JaquetaCouro,Jaquetas,286,F,42,Primavera,Marrom
JaquetaCouro,Jaquetas,100,F,38,Primavera,Rosa
BotasWinter,Sapatos,278,F,42,Verão,Preto
BlusaRegata,Blusas,260,F,40,Outono,Azul
JaquetaCouro,Jaquetas,331,M,40,Outono,Preto
TênisEsportivo,Sapatos,306,F,42,Verão,Branco
BermudaMoletom,Bermudas,311,F,42,Inverno,Verde
JaquetaCouro,Jaquetas,343,F,38,Inverno,Rosa
JaquetaCouro,Jaquetas,134,M,42,Verão,Branco
BermudaMoletom,Bermudas,101,F,40,Inverno,Vermelho
JaquetaCouro,Jaquetas,116,M,44,Inverno,Rosa
BermudaMoletom,Bermudas,198,F,38,Primavera,Azul
BermudaMoletom,Bermudas,294,M,44,Inverno,Rosa
BlusaRegata,Blusas,310,F,44,Primavera,Marrom
BermudaMoletom,Bermudas,308,M,38,Outono,Branco
BermudaMoletom,Bermudas,265,F,42,Primavera,Verde
BotasWinter,Sapatos,315,F,40,Outono,Amarelo
SapatoSocial,Sapatos,122,F,38,Outono,Branco
BermudaMoletom,Bermudas,126,F,40,Outono,Azul
BermudaMoletom,Bermudas,351,F,44,Verão,Amarelo
JaquetaCouro,Jaquetas,144,F,38,Outono,Verde
JaquetaCouro,Jaquetas,273,F,38,Inverno,Amarelo
BermudaMoletom,Bermudas,198,F,38,Verão,Rosa
BermudaMoletom,Bermudas,176,M,42,Inverno,Azul
BermudaMoletom,Bermudas,305,M,40,Inverno,Azul
BlusaRegata,Blusas,297,F,38,Inverno,Amarelo
BotasWinter,Sapatos,195,M,38,Inverno,Verde
JaquetaCouro,Jaquetas,291,F,44,Primavera,Verde
JaquetaCouro,Jaquetas,288,F,42,Verão,Vermelho
BlusaRegata,Blusas,287,M,38,Inverno,Rosa
BlusaRegata,Blusas,350,M,42,Verão,Rosa
BotasWinter,Sapatos,101,F,40,Primavera,Marrom
BlusaRegata,Blusas,194,M,40,Primavera,Vermelho
BlusaRegata,Blusas,350,M,42,Inverno,Amarelo
BotasWinter,Sapatos,195,F,44,Inverno,Preto
TênisEsportivo,Sapatos,288,F,44,Outono,Branco
SapatoSocial,Sapatos,214,M,44,Outono,Vermelho
BotasWinter,Sapatos,174,F,38,Primavera,Marrom
JaquetaCouro,Jaquetas,393,F,38,Inverno,Verde
BermudaMoletom,Bermudas,133,M,38,Verão,Branco
BlusaRegata,Blusas,285,F,44,Primavera,Vermelho
BermudaMoletom,Bermudas,233,F,38,Verão,Marrom
BlusaRegata,Blusas,227,F,40,Verão,Verde
JaquetaCouro,Jaquetas,108,F,40,Verão,Amarelo
JaquetaCouro,Jaquetas,252,F,40,Inverno,Preto
BlusaRegata,Blusas,182,F,40,Verão,Azul
BermudaMoletom,Bermudas,305,M,38,Primavera,Amarelo
JaquetaCouro,Jaquetas,354,F,38,Verão,Azul
BermudaMoletom,Bermudas,191,M,38,Verão,Preto
BotasWinter,Sapatos,343,M,42,Inverno,Vermelho
BermudaMoletom,Bermudas,271,M,44,Inverno,Branco
JaquetaCouro,Jaquetas,137,M,44,Verão,Preto
JaquetaCouro,Jaquetas,389,F,44,Outono,Preto
BlusaRegata,Blusas,399,M,38,Inverno,Amarelo
BermudaMoletom,Bermudas,311,F,40,Verão,Amarelo
BermudaMoletom,Bermudas,340,M,44,Verão,Amarelo
BermudaMoletom,Bermudas,335,M,44,Verão,Vermelho
BlusaRegata,Blusas,393,M,38,Outono,Branco
BermudaMoletom,Bermudas,276,F,44,Verão,Rosa
JaquetaCouro,Jaquetas,221,F,38,Primavera,Marrom
TênisEsportivo,Sapatos,271,M,42,Primavera,Rosa
JaquetaCouro,Jaquetas,170,F,40,Verão,Marrom
BlusaRegata,Blusas,210,M,44,Outono,Azul
SapatoSocial,Sapatos,311,M,38,Primavera,Marrom
JaquetaCouro,Jaquetas,257,F,38,Outono,Branco
BotasWinter,Sapatos,361,F,40,Inverno,Rosa
BlusaRegata,Blusas,175,M,40,Primavera,Azul
SapatoSocial,Sapatos,133,M,38,Inverno,Preto
JaquetaCouro,Jaquetas,165,M,42,Outono,Amarelo
BermudaMoletom,Bermudas,389,M,42,Inverno,Branco
BlusaRegata,Blusas,145,M,40,Verão,Preto
BermudaMoletom,Bermudas,151,M,40,Inverno,Rosa
BlusaRegata,Blusas,203,M,38,Primavera,Preto
BlusaRegata,Blusas,206,F,42,Primavera,Preto
BotasWinter,Sapatos,176,M,38,Primavera,Preto
BermudaMoletom,Bermudas,395,M,40,Inverno,Amarelo
JaquetaCouro,Jaquetas,125,M,42,Inverno,Branco
JaquetaCouro,Jaquetas,116,M,44,Verão,Branco
TênisEsportivo,Sapatos,144,F,42,Primavera,Amarelo
BermudaMoletom,Bermudas,168,M,44,Outono,Marrom
TênisEsportivo,Sapatos,119,M,40,Verão,Azul
BlusaRegata,Blusas,358,F,42,Verão,Rosa
SapatoSocial,Sapatos,187,M,44,Inverno,Marrom
SapatoSocial,Sapatos,321,F,42,Outono,Branco
BlusaRegata,Blusas,374,F,44,Outono,Azul
TênisEsportivo,Sapatos,390,M,40,Verão,Amarelo
JaquetaCouro,Jaquetas,358,M,38,Primavera,Azul
BermudaMoletom,Bermudas,295,M,44,Outono,Verde
JaquetaCouro,Jaquetas,269,F,42,Verão,Rosa
BlusaRegata,Blusas,269,M,44,Outono,Amarelo
BotasWinter,Sapatos,160,M,38,Verão,Vermelho
TênisEsportivo,Sapatos,387,M,42,Outono,Preto
BermudaMoletom,Bermudas,116,M,40,Inverno,Rosa
JaquetaCouro,Jaquetas,339,M,42,Primavera,Branco
BermudaMoletom,Bermudas,284,M,40,Primavera,Marrom
BermudaMoletom,Bermudas,312,M,42,Verão,Amarelo
TênisEsportivo,Sapatos,265,M,40,Verão,Amarelo
SapatoSocial,Sapatos,168,M,38,Inverno,Rosa
TênisEsportivo,Sapatos,297,F,40,Verão,Preto
BlusaRegata,Blusas,267,F,44,Primavera,Preto
SapatoSocial,Sapatos,315,F,44,Primavera,Preto
JaquetaCouro,Jaquetas,201,F,44,Outono,Marrom
BermudaMoletom,Bermudas,227,M,44,Outono,Rosa
BlusaRegata,Blusas,211,M,44,Verão,Branco
JaquetaCouro,Jaquetas,260,F,38,Inverno,Verde
TênisEsportivo,Sapatos,112,F,42,Inverno,Azul
JaquetaCouro,Jaquetas,301,F,38,Outono,Azul
SapatoSocial,Sapatos,301,M,40,Inverno,Amarelo
BermudaMoletom,Bermudas,354,M,40,Verão,Vermelho
BlusaRegata,Blusas,283,M,38,Primavera,Marrom
SapatoSocial,Sapatos,315,M,38,Verão,Verde
BlusaRegata,Blusas,108,F,40,Primavera,Preto
BotasWinter,Sapatos,271,F,38,Inverno,Rosa
BlusaRegata,Blusas,204,M,42,Primavera,Marrom
JaquetaCouro,Jaquetas,375,F,44,Primavera,Amarelo
JaquetaCouro,Jaquetas,301,F,44,Inverno,Amarelo
TênisEsportivo,Sapatos,398,M,44,Verão,Vermelho
JaquetaCouro,Jaquetas,188,F,42,Inverno,Verde
BlusaRegata,Blusas,136,M,40,Inverno,Vermelho
JaquetaCouro,Jaquetas,185,M,40,Outono,Marrom
BermudaMoletom,Bermudas,320,M,40,Inverno,Azul
JaquetaCouro,Jaquetas,257,M,42,Outono,Rosa
BotasWinter,Sapatos,192,F,42,Outono,Vermelho
JaquetaCouro,Jaquetas,158,M,38,Verão,Amarelo
BlusaRegata,Blusas,327,F,44,Outono,Marrom
BlusaRegata,Blusas,261,F,42,Inverno,Vermelho
TênisEsportivo,Sapatos,170,F,38,Verão,Marrom
TênisEsportivo,Sapatos,265,F,42,Outono,Vermelho
BermudaMoletom,Bermudas,237,M,44,Verão,Verde
BlusaRegata,Blusas,199,M,38,Verão,Amarelo
JaquetaCouro,Jaquetas,159,F,44,Inverno,Vermelho
JaquetaCouro,Jaquetas,367,F,42,Primavera,Azul
BermudaMoletom,Bermudas,132,F,44,Verão,Azul
BotasWinter,Sapatos,291,M,44,Verão,Vermelho
SapatoSocial,Sapatos,376,M,40,Verão,Vermelho
JaquetaCouro,Jaquetas,367,F,40,Outono,Amarelo
JaquetaCouro,Jaquetas,154,F,44,Verão,Preto
JaquetaCouro,Jaquetas,302,F,40,Outono,Azul
TênisEsportivo,Sapatos,140,F,40,Outono,Rosa
TênisEsportivo,Sapatos,394,M,40,Outono,Preto
BermudaMoletom,Bermudas,300,F,38,Verão,Vermelho
JaquetaCouro,Jaquetas,371,M,42,Verão,Branco
BermudaMoletom,Bermudas,197,F,42,Outono,Amarelo
SapatoSocial,Sapatos,215,M,44,Primavera,Preto
JaquetaCouro,Jaquetas,232,M,38,Primavera,Rosa
BlusaRegata,Blusas,323,F,44,Inverno,Azul
BlusaRegata,Blusas,338,F,40,Outono,Branco
JaquetaCouro,Jaquetas,309,F,44,Inverno,Azul
TênisEsportivo,Sapatos,398,F,42,Outono,Branco
JaquetaCouro,Jaquetas,206,F,44,Outono,Preto
BotasWinter,Sapatos,309,M,38,Outono,Rosa
BotasWinter,Sapatos,228,F,44,Outono,Marrom
JaquetaCouro,Jaquetas,220,M,38,Primavera,Preto
BermudaMoletom,Bermudas,213,F,40,Outono,Vermelho
JaquetaCouro,Jaquetas,221,M,40,Verão,Verde
JaquetaCouro,Jaquetas,335,M,44,Primavera,Marrom
BlusaRegata,Blusas,116,F,38,Inverno,Amarelo
BotasWinter,Sapatos,328,M,40,Primavera,Azul
JaquetaCouro,Jaquetas,362,M,44,Verão,Branco
TênisEsportivo,Sapatos,277,F,44,Primavera,Azul
BlusaRegata,Blusas,296,F,38,Verão,Azul
BlusaRegata,Blusas,207,M,38,Inverno,Branco
JaquetaCouro,Jaquetas,164,M,44,Outono,Branco
JaquetaCouro,Jaquetas,330,M,42,Verão,Amarelo
SapatoSocial,Sapatos,158,M,42,Primavera,Preto
SapatoSocial,Sapatos,141,M,42,Primavera,Azul
BlusaRegata,Blusas,391,F,42,Outono,Azul
TênisEsportivo,Sapatos,186,M,40,Inverno,Branco
BlusaRegata,Blusas,223,F,40,Inverno,Amarelo
BermudaMoletom,Bermudas,354,M,40,Outono,Azul
BermudaMoletom,Bermudas,160,M,38,Verão,Vermelho
BlusaRegata,Blusas,330,F,40,Inverno,Preto
BlusaRegata,Blusas,259,M,44,Primavera,Vermelho
BotasWinter,Sapatos,205,M,44,Verão,Rosa
BlusaRegata,Blusas,136,F,44,Primavera,Marrom
BlusaRegata,Blusas,224,F,42,Verão,Branco
BermudaMoletom,Bermudas,165,F,42,Inverno,Marrom
JaquetaCouro,Jaquetas,271,F,40,Primavera,Azul
SapatoSocial,Sapatos,352,F,40,Outono,Amarelo
BermudaMoletom,Bermudas,365,M,44,Inverno,Azul
BermudaMoletom,Bermudas,318,F,44,Outono,Preto
BotasWinter,Sapatos,197,M,38,Inverno,Marrom
TênisEsportivo,Sapatos,103,F,38,Outono,Preto
TênisEsportivo,Sapatos,351,F,42,Verão,Azul
BermudaMoletom,Bermudas,320,F,44,Inverno,Rosa
JaquetaCouro,Jaquetas,137,F,42,Primavera,Marrom
BlusaRegata,Blusas,374,F,38,Outono,Vermelho
BermudaMoletom,Bermudas,310,F,40,Primavera,Azul
TênisEsportivo,Sapatos,395,M,42,Primavera,Vermelho
BlusaRegata,Blusas,175,F,38,Inverno,Preto
JaquetaCouro,Jaquetas,148,F,38,Primavera,Preto
BlusaRegata,Blusas,148,F,44,Outono,Azul
SapatoSocial,Sapatos,142,M,38,Inverno,Verde
TênisEsportivo,Sapatos,183,M,42,Verão,Azul
BlusaRegata,Blusas,273,M,44,Primavera,Rosa
TênisEsportivo,Sapatos,237,F,38,Primavera,Amarelo
BotasWinter,Sapatos,227,F,42,Primavera,Vermelho
SapatoSocial,Sapatos,203,M,44,Inverno,Vermelho
BotasWinter,Sapatos,140,F,38,Verão,Vermelho
JaquetaCouro,Jaquetas,211,F,44,Outono,Vermelho
BlusaRegata,Blusas,137,M,44,Inverno,Branco
BotasWinter,Sapatos,161,M,40,Inverno,Vermelho
JaquetaCouro,Jaquetas,123,M,38,Verão,Azul
SapatoSocial,Sapatos,208,M,38,Verão,Verde
BlusaRegata,Blusas,256,F,38,Primavera,Azul
BlusaRegata,Blusas,397,M,38,Primavera,Azul
JaquetaCouro,Jaquetas,186,M,40,Verão,Amarelo
JaquetaCouro,Jaquetas,286,M,40,Outono,Preto
BermudaMoletom,Bermudas,198,F,44,Verão,Amarelo
BlusaRegata,Blusas,330,M,38,Verão,Vermelho
SapatoSocial,Sapatos,130,M,40,Primavera,Amarelo
BlusaRegata,Blusas,182,F,42,Verão,Azul
BermudaMoletom,Bermudas,296,M,44,Inverno,Rosa
BermudaMoletom,Bermudas,185,F,42,Primavera,Amarelo
JaquetaCouro,Jaquetas,379,M,42,Verão,Preto
BermudaMoletom,Bermudas,187,M,40,Outono,Rosa
BlusaRegata,Blusas,365,F,44,Primavera,Azul
BotasWinter,Sapatos,398,M,44,Inverno,Rosa
JaquetaCouro,Jaquetas,211,F,44,Primavera,Amarelo
JaquetaCouro,Jaquetas,204,F,42,Primavera,Preto
TênisEsportivo,Sapatos,126,F,44,Primavera,Marrom
BermudaMoletom,Bermudas,358,F,42,Inverno,Azul
BlusaRegata,Blusas,227,F,42,Inverno,Branco
BlusaRegata,Blusas,167,F,42,Inverno,Preto
JaquetaCouro,Jaquetas,386,F,38,Primavera,Rosa
JaquetaCouro,Jaquetas,212,F,40,Verão,Branco
JaquetaCouro,Jaquetas,344,F,38,Outono,Rosa
BermudaMoletom,Bermudas,336,M,38,Inverno,Preto
JaquetaCouro,Jaquetas,181,F,42,Primavera,Azul
BlusaRegata,Blusas,330,F,38,Verão,Amarelo
JaquetaCouro,Jaquetas,273,F,38,Primavera,Azul
JaquetaCouro,Jaquetas,218,F,42,Outono,Amarelo
JaquetaCouro,Jaquetas,296,M,42,Inverno,Amarelo
BlusaRegata,Blusas,235,M,40,Verão,Verde
BotasWinter,Sapatos,112,F,44,Outono,Azul
JaquetaCouro,Jaquetas,340,M,42,Primavera,Amarelo
TênisEsportivo,Sapatos,383,F,44,Primavera,Marrom
JaquetaCouro,Jaquetas,149,F,40,Primavera,Amarelo
SapatoSocial,Sapatos,258,F,42,Inverno,Preto
SapatoSocial,Sapatos,121,F,44,Outono,Preto
TênisEsportivo,Sapatos,182,F,44,Inverno,Branco
BlusaRegata,Blusas,360,F,40,Inverno,Marrom
SapatoSocial,Sapatos,210,M,44,Inverno,Preto
JaquetaCouro,Jaquetas,186,M,38,Inverno,Marrom
BlusaRegata,Blusas,332,F,38,Primavera,Marrom
TênisEsportivo,Sapatos,359,M,44,Verão,Vermelho
BermudaMoletom,Bermudas,338,M,44,Primavera,Verde
JaquetaCouro,Jaquetas,207,F,38,Outono,Verde
BermudaMoletom,Bermudas,187,F,40,Primavera,Marrom
BotasWinter,Sapatos,308,M,44,Verão,Vermelho
JaquetaCouro,Jaquetas,268,F,44,Outono,Branco
BermudaMoletom,Bermudas,300,M,42,Inverno,Amarelo
BotasWinter,Sapatos,168,M,40,Primavera,Branco
BlusaRegata,Blusas,128,F,38,Inverno,Azul
BlusaRegata,Blusas,173,F,40,Verão,Amarelo
BermudaMoletom,Bermudas,257,F,38,Inverno,Amarelo
SapatoSocial,Sapatos,275,F,38,Verão,Rosa
BermudaMoletom,Bermudas,367,F,38,Primavera,Amarelo
JaquetaCouro,Jaquetas,388,F,40,Primavera,Amarelo
BlusaRegata,Blusas,339,F,38,Outono,Preto
SapatoSocial,Sapatos,296,F,38,Verão,Verde
BlusaRegata,Blusas,287,F,42,Primavera,Verde
TênisEsportivo,Sapatos,386,F,40,Outono,Verde
BlusaRegata,Blusas,189,F,44,Primavera,Branco
BermudaMoletom,Bermudas,311,F,44,Outono,Marrom
BermudaMoletom,Bermudas,307,F,44,Inverno,Marrom
JaquetaCouro,Jaquetas,107,F,38,Verão,Verde
BlusaRegata,Blusas,332,M,44,Primavera,Branco
BermudaMoletom,Bermudas,361,M,40,Verão,Marrom
TênisEsportivo,Sapatos,355,F,40,Outono,Vermelho
JaquetaCouro,Jaquetas,388,M,40,Primavera,Azul
JaquetaCouro,Jaquetas,254,F,40,Inverno,Azul
BlusaRegata,Blusas,350,M,42,Primavera,Marrom
JaquetaCouro,Jaquetas,350,F,44,Verão,Preto
BotasWinter,Sapatos,143,M,44,Outono,Verde
TênisEsportivo,Sapatos,353,M,42,Primavera,Marrom
BermudaMoletom,Bermudas,216,M,42,Primavera,Preto
BlusaRegata,Blusas,329,M,42,Primavera,Amarelo
JaquetaCouro,Jaquetas,258,F,44,Verão,Amarelo
BermudaMoletom,Bermudas,298,F,38,Inverno,Azul
SapatoSocial,Sapatos,236,F,38,Verão,Azul
TênisEsportivo,Sapatos,117,F,44,Inverno,Branco
JaquetaCouro,Jaquetas,243,F,40,Outono,Branco
JaquetaCouro,Jaquetas,100,F,38,Inverno,Rosa
JaquetaCouro,Jaquetas,145,F,40,Primavera,Rosa
TênisEsportivo,Sapatos,149,F,38,Outono,Preto
BotasWinter,Sapatos,396,F,40,Inverno,Vermelho
JaquetaCouro,Jaquetas,271,F,44,Inverno,Branco
BermudaMoletom,Bermudas,400,M,42,Inverno,Azul
BermudaMoletom,Bermudas,157,M,44,Inverno,Preto
BotasWinter,Sapatos,295,F,38,Verão,Branco
BermudaMoletom,Bermudas,212,M,40,Verão,Amarelo
SapatoSocial,Sapatos,382,M,44,Primavera,Azul
TênisEsportivo,Sapatos,145,M,38,Verão,Rosa
BotasWinter,Sapatos,110,M,44,Outono,Azul
BlusaRegata,Blusas,381,F,38,Outono,Vermelho
BlusaRegata,Blusas,202,M,42,Verão,Branco
BermudaMoletom,Bermudas,388,M,38,Verão,Vermelho
BermudaMoletom,Bermudas,142,M,38,Primavera,Vermelho
BermudaMoletom,Bermudas,216,F,40,Primavera,Azul
BermudaMoletom,Bermudas,301,F,40,Primavera,Branco
JaquetaCouro,Jaquetas,256,M,42,Outono,Amarelo
BermudaMoletom,Bermudas,359,F,38,Primavera,Vermelho
JaquetaCouro,Jaquetas,128,F,44,Inverno,Preto
BermudaMoletom,Bermudas,306,M,38,Verão,Vermelho
BermudaMoletom,Bermudas,169,M,42,Inverno,Preto
SapatoSocial,Sapatos,318,F,40,Verão,Marrom
BermudaMoletom,Bermudas,255,F,38,Primavera,Azul
BotasWinter,Sapatos,138,F,38,Inverno,Preto
BermudaMoletom,Bermudas,225,F,40,Verão,Verde
BermudaMoletom,Bermudas,138,F,42,Inverno,Verde
JaquetaCouro,Jaquetas,393,M,40,Outono,Branco
TênisEsportivo,Sapatos,290,M,38,Primavera,Amarelo
BotasWinter,Sapatos,352,M,40,Outono,Amarelo
JaquetaCouro,Jaquetas,257,F,44,Outono,Verde
